meanSpecCentroid,stdSpecCentroid,meanSpecBandwidth,stdSpecBandwidth,meanSpecContrast,stdSpecContrast,meanSpecRollof,stdSpecRollof,meanSpecFlux,stdSpecFlux,meanZCR,stdZCR,meanTempo,stdTempo,meanMFCC_01,stdMFCC_01,meanMFCC_02,stdMFCC_02,meanMFCC_03,stdMFCC_03,meanMFCC_04,stdMFCC_04,meanMFCC_05,stdMFCC_05,meanMFCC_06,stdMFCC_06,meanMFCC_07,stdMFCC_07,meanMFCC_08,stdMFCC_08,meanMFCC_09,stdMFCC_09,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,meanChromaSTFT_01,stdChromaSTFT_01,meanChromaSTFT_02,stdChromaSTFT_02,meanChromaSTFT_03,stdChromaSTFT_03,meanChromaSTFT_04,stdChromaSTFT_04,meanChromaSTFT_05,stdChromaSTFT_05,meanChromaSTFT_06,stdChromaSTFT_06,meanChromaSTFT_07,stdChromaSTFT_07,meanChromaSTFT_08,stdChromaSTFT_08,meanChromaSTFT_09,stdChromaSTFT_09,meanChromaSTFT_10,stdChromaSTFT_10,meanChromaSTFT_11,stdChromaSTFT_11,meanChromaSTFT_12,stdChromaSTFT_12,meanMelScale_01,stdMelScale_01,meanMelScale_02,stdMelScale_02,meanMelScale_03,stdMelScale03,meanMelScale_04,stdMelScale_04,meanMelScale_05,stdMelScale_05,meanMelScale_06,stdMelScale_06,meanMelScale_07,stdMelScale_07,meanMelScale_08,stdMelScale_08,meanMelScale_09,stdMelScale_09,meanMelScale_10,stdMelScale_10,meanTonnetz_01,stdTonnetz_01,meanTonnetz_02,stdTonnetz_02,meanTonnetz_03,stdTonnetz_03,meanTonnetz_04,stdTonnetz_04,meanTonnetz_05,stdTonnetz_05,meanTonnetz_06,stdTonnetz_06,genre,praiseKeyWord,thanksgivingKeyWord,worshipKeyWord,feekbackKeyWord,sentiments,nsList,vnList,anList,aList,vList,nList,type,file_path,song_name,upload_time,lyrics
1645.118238,1138.694371,2121.95963,465.7574448,21.60737015,6.694873424,3273.944092,1991.075961,1.141340137,1.184465528,0.066272877,0.082745458,151.9990809,0,-362.8429871,135.952179,98.9108429,46.25252914,35.85078049,16.82929039,35.52244186,16.78661537,-5.301267624,11.85950851,6.950160503,6.887973309,-3.423693419,5.846967697,6.896668434,8.930634499,4.555273056,7.669118881,10.34339237,7.435480595,1.955994487,7.234164238,-1.422542095,5.789784431,-11.62139034,6.318286419,0.299444973,0.258709878,0.202299014,0.250198841,0.144873157,0.195230648,0.260247201,0.146344379,0.69452399,0.356583923,0.246543095,0.139440164,0.111908048,0.18067123,0.201470733,0.173506603,0.593960345,0.351379603,0.206577167,0.140468687,0.22098726,0.220628962,0.38676247,0.23927182,-17.04659653,16.58646584,-3.381135225,15.56133556,-5.046768188,15.43515015,-13.23663998,18.44356155,-11.84598351,19.22763443,-7.820049763,17.15213776,-10.6879406,15.0879755,-17.03620338,14.72705936,-9.74204731,16.53449059,-7.654333115,17.18838501,0.142540337,0.112164959,-0.221240609,0.162098692,0.195579103,0.154319774,0.142270576,0.116395438,-0.050050244,0.05472152,-0.070408791,0.050031302,1,0.285714286,0.285714286,0.285714286,0.142857143,0.999929879,0.035087719,0.035087719,0,0.087719298,0.50877193,0.333333333,仰望,media/train_music/song_buhEYfK.mp3,我願降服,1/11/2021 0:58,"靜默在深海中寂靜之間
     
沉浸祢愛裡 我心已甦醒
      
等待曙光灑落的地平線
     
讚嘆祢作為 萬物都敬畏
       

祢氣息劃出雲彩的魅力
        
繚繞山谷間 滋潤著大地
      
生命綻放呼應祢的榮美
      
讚嘆祢作為 萬物都敬畏
       

我怎麼能視而不見
      
祢永能我無可推諉
     

一瞥祢榮光 在至高處
       
屈膝在祢座前 我願降服
       
祢奇妙充滿 受造萬物
     
都在彰顯 祢的榮美
     

祢氣息劃出雲彩的魅力
        
繚繞山谷間 滋潤著大地
      
生命綻放呼應祢的榮美
      
讚嘆祢作為 萬物都敬畏
       

我怎能保持沉默
     
怎能不述說讚美
     

一瞥祢榮美 在全地上
       
托住這世界 主我願降服
        
祢氣息滲透我靈深處
        
直到永遠 我獻上一切
      

是祢我主 宇宙萬物源頭
       
祢卻為我 放下天上所有
        
降生拯救 祢從死裡復活
      
我願降服
 "
2390.098967,1327.323968,2056.743578,998.2842427,21.52447894,7.450503695,4529.648844,2559.531481,0.377274662,0.882157087,0.094206633,0.105199258,117.4538352,0,-427.5525208,55.15526962,26.28401756,42.14559937,7.529614449,9.49196434,12.79769135,13.19711208,-3.012086868,16.17250824,-4.232397079,16.1056385,-7.606174946,11.1641674,-12.09772778,11.90724468,-8.190380096,11.35906982,-7.199659348,9.390845299,-1.821652889,3.100929022,-0.589226365,3.62503314,3.024372816,3.093470812,0.100324191,0.255436242,0.210732594,0.159780338,0.624279499,0.398188859,0.230013192,0.18120876,0.332700014,0.3410348,0.134450719,0.181121603,0.064936817,0.176986992,0.066638991,0.18528527,0.164606452,0.200098172,0.483745307,0.378606647,0.207512096,0.246476769,0.114428528,0.28153652,-35.8185463,17.37611771,-34.47422791,21.18653679,-34.82782364,20.06559372,-35.44636536,18.19779968,-35.16299438,19.10911751,-36.49528122,15.11560631,-36.74384689,14.36554813,-37.31210327,12.5915947,-36.71427536,14.50798321,-36.56357956,14.97237301,0.291012425,0.236859225,-0.015180805,0.062687382,-0.112676806,0.164881485,-0.019319229,0.104497249,-0.003199121,0.044854249,-0.009199002,0.042339823,1,0,0.5,0.5,0,0.998843718,0,0,0.052631579,0,0.789473684,0.157894737,仰望,media/train_music/song_ZfRC0eP.mp3,就這樣沉浸在祢的愛中,1/11/2021 1:17,"
我在遠處望向 家的門口
       
祢在路的盡頭 等待著我
        
蹣跚狼狽的我 祢親吻我
       
被祢掛念的我 不再失落
        

 
祢接納我 回祢家中
       
有誰比祢愛我
     
祢擁抱我 在祢懷中
      
祢永遠不放手
    


我想就這樣 沉浸在祢的愛中
         
我想就這樣 沉浸在祢的愛中
         


我想就這樣 沉浸在祢的愛中
         
我想就這樣 沉浸在祢的懷中
         "
2675.6281,759.252931,2472.626547,310.0754646,20.82896735,6.752408924,5320.694987,1067.251754,1.436761379,0.968805671,0.126749674,0.052830388,129.1992188,0,-153.2951813,129.4498291,73.21926117,22.22934151,-16.92831802,18.49366951,26.28260994,12.88191128,7.120853424,11.71070004,15.50362682,10.70284653,-8.377555847,13.72571468,0.664189398,8.909279823,6.524749756,8.318207741,7.03477478,6.373949051,-1.265737653,8.0719347,7.974649429,7.287145615,-8.077271461,6.424778461,0.419447303,0.288723439,0.298988491,0.254374027,0.236523136,0.223749995,0.191020936,0.196707249,0.201337695,0.194402725,0.322383195,0.302781403,0.398707241,0.314121425,0.353262693,0.289570898,0.359016925,0.301563323,0.351150781,0.26524505,0.54680419,0.303852111,0.563385487,0.359655857,-17.42845154,9.21590519,1.388531804,11.45561123,-0.414427221,11.3534708,2.740816116,10.42335987,7.399246693,10.70497131,-4.182620525,11.17112541,5.242135525,12.4519434,4.053284645,13.87566185,3.39022541,14.64626122,2.712057829,13.95005894,0.077457158,0.096076942,-0.26541412,0.143480894,0.238793513,0.150593051,-0.085906834,0.09542881,-0.097353229,0.064140338,-0.040281088,0.041648905,1,0.375,0.125,0.25,0.25,0.999995912,0.03125,0.0625,0.03125,0.03125,0.59375,0.25,讚美,media/train_music/song_c0njXKM.mp3,揚聲唱哈雷路亞,1/11/2021 1:19,"              
揚聲唱哈雷路亞  在我的仇敵面前
揚聲唱哈雷路亞  勝過不信和懷疑
揚聲唱哈雷路亞  讚美是我的武器
揚聲唱哈雷路亞  天堂降臨得勝利

我要歌唱 就算在風暴中
 揚聲讚美 呼喊直到充滿全地
從灰燼之中 盼望升起
死亡已潰敗 君王已復活

揚聲唱哈雷路亞  用盡我的全心全意
揚聲唱哈雷路亞  我看見黑暗都逃離
揚聲唱哈雷路亞  當我身處未知的奧秘
揚聲唱哈雷路亞  愛使我不再恐懼

我要揚聲讚美  在我的仇敵面前
我要揚聲讚美  勝過不信和懷疑
我要揚聲讚美  讚美是我的武器
我要揚聲讚美  天堂降臨得勝利

         
       
        
         

        
        
      
      
 
        
         
         
          

   
     
   
   
   
    
   
     "
950.6035739,398.2499372,1121.370044,316.0485934,25.99157068,7.592732285,1559.013875,621.6879173,1.250468731,2.39349246,0.060273347,0.030970511,129.1992188,0,-294.8890991,63.838871,170.9854584,27.79828835,-20.73005676,23.55696297,11.47753906,16.29206467,12.19714355,18.15944481,18.44101906,12.13448524,19.02803993,10.064044,2.474122524,9.242964745,-8.182368279,11.20592117,-0.605862379,10.78449631,2.819038153,7.746039867,-10.57879829,7.970015049,-26.42342186,9.184205055,0.04953137,0.094892055,0.081578821,0.091753699,0.334663361,0.363568068,0.133233368,0.119049139,0.232588857,0.294203013,0.15025565,0.131770745,0.410181612,0.316678613,0.625662386,0.375825584,0.285452425,0.181253284,0.264130205,0.341555834,0.118762426,0.156876624,0.113771945,0.152632296,-23.74799347,10.54987717,-10.37341213,8.117663383,4.763764381,11.70583057,8.180332184,12.24880409,-1.521180749,8.8017416,-9.322511673,9.303421021,5.717250347,12.03631878,7.6090312,12.34303665,2.293076515,11.36462784,1.476629019,9.96325016,0.287174125,0.108990913,0.15151728,0.228029034,0.301467155,0.246906731,-0.133831569,0.125472715,0.07296306,0.067314842,-0.05180633,0.118465826,1,0,0.25,0.5,0.25,0.999999999,0.047619048,0,0,0.142857143,0.523809524,0.285714286,尋求,media/train_music/song_QiYjgmH.mp3,牽手,1/11/2021 13:36,"
淚已濕了眼眶 無力抵擋
       
很想信靠卻已迷惘
      
我的世界崩塌 仍舊盼望
       
是不是我太傻
    
 

想要勇敢堅強 突然發現
       
找不到心中的力量
     
祢聲音如曙光 指引方向
        
一直在我身旁
    


一路祢牽著我 雖然我會軟弱
       
跌倒祢卻不放手
      
祢的憐憫湧流 遠超過我所求
        
耶穌祢恩典夠我用
     
一路祢牽著我 雖然我會軟弱
       
失落祢卻找回我
      
祢良善如太陽 祢信實如晨光
        
天父的愛環繞我
     



唯有祢 我所求
   
牽著祢 不放手
     
唯有祢 我所求
   
牽著祢 永遠不放手
      "
1253.092748,1051.462226,1347.718058,769.3772888,23.31866842,8.263473694,1889.189657,2277.316017,1.107658267,1.899416089,0.102572971,0.127375703,151.9990809,0,-445.6954346,99.09506226,163.1579437,61.81626892,11.99995232,19.66435432,-12.45645905,10.33759594,-9.655733109,8.258731842,-7.369559765,9.325847626,-1.859462261,7.322981358,4.990113258,9.37279892,8.561577797,11.47556973,8.789429665,14.9331255,-8.180236816,9.083151817,-14.69240093,10.37907982,-15.04828262,13.72388458,0.137455374,0.239618704,0.082284153,0.225573361,0.091258094,0.241878226,0.150629222,0.260186553,0.236233741,0.365593225,0.164172068,0.218788043,0.22053878,0.34491381,0.160910502,0.1936059,0.488965154,0.40765515,0.441607803,0.39075616,0.184396148,0.205541864,0.335187882,0.385741591,-23.58278656,12.67567635,-27.38467598,11.21355629,-22.33809853,13.2650938,-19.49337578,14.87829876,-17.85637474,15.72884178,-14.12272549,18.94787598,-15.82509613,18.51111221,-20.93250847,15.04778957,-18.8107872,17.41012001,-20.26352119,17.7181778,0.138722235,0.20213423,-0.230693661,0.147923592,-0.001469591,0.195571841,0.147770531,0.221460129,-0.041365527,0.078255076,0.01452924,0.112306253,1,0,0.2,0.4,0.4,0.382661477,0.333333333,0.458333333,0.125,0.041666667,0,0.041666667,仰望,media/train_music/song_JvTyE5r.mp3,禱告 I Pray,2021/1/14 00:14,"
禱告  因為我渺小 
禱告  因為我知道我需要
明瞭  祢心意對我重要
禱告  已假裝不了 
禱告  因為祢的愛我需要
祢關懷  我走過的祢都明白


有些事我只想要對祢說 
因祢比任何人都愛我
痛苦從眼中流 下  我知道祢為我擦
在早晨我也要來對祢說 
主耶穌今天我為祢活
所需要的力  量  祢天  天賜給  我
祢恩典夠  我用"
2670.277093,800.8865435,2633.010245,626.7182668,18.9642401,6.134693395,5851.299032,1695.789713,1.273075342,2.230147362,0.123071741,0.050738656,151.9990809,0,-132.557251,144.6635437,70.16210175,27.98674774,-3.924833059,15.4469099,28.52484131,12.78426456,7.786204815,7.92921257,6.663666725,7.157912731,-0.144049048,6.707223892,9.64050293,7.214215279,2.968782187,6.533977509,4.672847748,8.781811714,2.081004143,6.280111313,5.153319836,5.450683594,-3.230739355,4.785880089,0.411626041,0.206801221,0.341589183,0.232035175,0.312098235,0.214569524,0.358064234,0.216982037,0.538957477,0.281830758,0.381697416,0.196569502,0.534440517,0.314238876,0.35136658,0.205178306,0.524278283,0.316995144,0.421996236,0.277203768,0.433772147,0.217913881,0.751187086,0.273236841,-1.08579874,18.20586967,3.182534218,19.43300819,5.150943756,18.89556313,4.960952759,18.27693367,7.473706245,18.45471001,3.750721693,17.13021469,3.144036293,16.72471619,2.592415094,17.32559013,1.54167068,16.70581436,0.00758164,16.41800117,0.054974222,0.071294026,-0.093152521,0.090603428,0.034470893,0.067084073,0.07173263,0.073825675,-0.006951082,0.022448765,-0.0216121,0.028081221,1,0.6,0.2,0.2,0,0.9966768,0.351351351,0.459459459,0.054054054,0.027027027,0.027027027,0.081081081,宣告,media/train_music/song_jYgJg6D.mp3,大山為我挪開,2021/1/14 00:17,"
不憑眼見　求主給我祢的眼光　
不憑己意　前方道路祢為我照亮　
祢是為我爭戰的神　得勝詩歌　
誰都不能攔阻我　一生緊緊　緊緊跟隨祢　　
 

祢就是我得勝的歌　
祢是又真又活的神　
面對懼怕大聲讚美　
喔哈利路亞　　

唱著一首得勝的歌　
給我力量超越現況　
放眼前方應許之地　
哈利路亞　不再畏懼　　


雖有困難　我心仍有大喜樂　
看輕苦楚唱著這首得勝歌　
祢就是我一切盼望的確據　
得勝　得勝　得勝　得勝"
1340.190193,721.2387389,1996.793747,420.4797406,21.27222616,7.251454032,2872.290039,1614.09698,1.429082513,2.01052928,0.037303783,0.045902523,123.046875,0,-127.6455994,79.03637695,118.1490707,30.40203857,19.42527008,8.831271172,45.696064,11.50626659,10.99001026,5.862565041,27.27161598,8.462532043,5.75064373,5.569890499,7.352061749,5.71936655,-1.717564583,4.540534019,9.85529995,4.751391411,5.020726681,5.090587139,12.3697691,5.438562393,5.805382729,5.48995018,0.4409509,0.286196858,0.380900055,0.194132939,0.585825026,0.28136465,0.326294631,0.194984913,0.243737921,0.154739216,0.437678576,0.237931535,0.328836232,0.16790846,0.320696145,0.325409412,0.31674543,0.152395815,0.44388333,0.172551423,0.782295644,0.297398001,0.626056552,0.15696764,12.96403217,12.88716602,23.53529167,13.69241428,20.63943863,13.307127,18.5848217,13.13737583,20.47718239,12.47059917,15.44894314,11.49607563,19.69215393,12.12487507,13.50760078,11.6426897,15.76754761,12.12230301,11.63786697,11.04162312,-0.130182924,0.096032881,0.169791028,0.076550604,-0.051411885,0.060184355,-0.131854868,0.171990697,0.050399863,0.023570188,-0.034599145,0.05882126,1,0.111111111,0.222222222,0.222222222,0.444444444,1,0.28,0.54,0.12,0,0.02,0.04,仰望,media/train_music/song_TV4ODfG.mp3,色彩無限,2021/1/14 00:19,"你所有一切 是何等榮美
你奇妙作為 拯救我更新改變
使我生命色彩無限 

從最高天堂 一直到深海洋
你來拆毀囚禁我們靈魂的高牆
你挪去世界重擔 賜給我生命是我心所嚮往

我們看見 憐憫的愛無條件
看見你重新創造使我完全
按你所是看見 不再誤解你作為
你是我盼望夢想的起源

我們獻上一切
敬拜直到永遠
我愛你榮美君王
你是我心所渴望

拯救的父 創造的主
生命因你 更新恢復
你塑造 運行
使迫切兒女的心回轉向父親"
1536.39553,1641.380504,1577.079219,654.4736667,21.56443854,6.150182513,2732.972209,2590.786308,1.140859962,1.394716978,0.088189019,0.148795187,123.046875,0,-381.5663452,122.3394699,131.561203,64.1254425,-7.203699112,13.07182503,20.24419403,16.75210381,19.83543587,11.59723759,16.59110451,12.06048393,3.709678173,6.43460989,-1.645304084,7.870139122,-6.999487877,6.408257484,-4.171505928,8.309775352,-11.06317139,8.198734283,-11.06650639,10.20040607,-10.62404728,8.773503304,0.567692816,0.38879627,0.293869227,0.251410753,0.153631762,0.252954751,0.21057564,0.280291706,0.51993978,0.333407909,0.416138202,0.309705257,0.320005625,0.266991138,0.547240973,0.359313726,0.383920103,0.256985873,0.375362396,0.354652017,0.279019415,0.280419409,0.281696767,0.230299622,-22.50659943,21.30532837,-18.19430161,22.61929321,-17.84051704,21.8269558,-13.83840466,24.62327766,-15.65519524,23.25042534,-15.4224987,23.93570328,-6.222257614,25.33344841,-3.82375145,22.60730171,-7.931707382,20.46627426,-5.451593399,24.63879967,0.135059634,0.105074972,0.1227831,0.11880978,-0.038462424,0.088940829,0.08291752,0.071900965,0.03114673,0.040219655,0.024045806,0.044700537,1,0.333333333,0.166666667,0.5,0,1,0.275862069,0.586206897,0.103448276,0,0.034482759,0,醫治,media/train_music/song_O3s2Z1Y.mp3,愛為我,2021/1/14 00:32,"星星 已不再閃耀 的夜
       
沉寂 已乾涸的心 枯竭
       
 
祢燃起光芒 星辰照耀
       
因著祢氣息 我的心 跳動
        
 
愛為我而在 永恆裡的期待
     
   
祢奇妙塑造 命定我得榮耀
    
   

愛為我點燃 已失落的渴望
    
     
祢同在使我 綻放出光芒
    
    
 
祢就是愛 因祢我存在
        
我的被造 不是意外
        

如今不再 被絕望掩埋
      
盼望著未來
    "
481.2319081,583.4662882,831.9946375,621.7202008,23.52489336,7.476357413,704.9133301,1272.923904,0.361584604,0.135564014,0.023955169,0.023221093,123.046875,0,-574.9415283,38.0462532,139.6842041,45.1234436,94.65119171,27.05672073,48.6438446,11.48067284,20.18266296,6.46396637,10.23454189,4.247823715,7.953475475,5.540537357,2.65272665,7.779845715,-6.955900192,6.900473595,-15.2560482,5.30682373,-17.2924366,5.103721619,-14.15149784,5.897180557,-10.55216026,7.640062809,0.805009782,0.314201474,0.352328062,0.161354721,0.046962995,0.071648926,0.06626524,0.08670985,0.218988225,0.189741343,0.541969955,0.383435547,0.35311085,0.256810397,0.243050188,0.227747783,0.098727971,0.121455111,0.019526387,0.088397034,0.02033212,0.081799448,0.214856997,0.113005564,-40.49022675,13.48052216,-25.18527031,19.1550827,-8.828238487,21.69927406,-9.563902855,20.61948395,-14.28301239,14.21864414,-7.673461914,12.62351894,-3.414135218,13.17588615,-15.77790165,12.19135952,-11.86620235,11.48131657,1.752656579,12.38107204,-0.11099525,0.043177074,0.484955131,0.127750613,-0.307865406,0.120789047,0.253948247,0.14421016,-0.106160908,0.043432938,0.062653245,0.078575532,1,0.142857143,0.142857143,0.428571429,0.285714286,0.001069969,0.307692308,0.615384615,0,0,0.076923077,0,信靠,media/train_music/song_ZfDk0RG.mp3,當祢走進我們當中,2021/1/14 00:56,"
當祢走進我們當中　黑暗開始被震動
仇敵被踐踏在腳下　一切鎖鏈都斷開
當祢走進我們當中　生命開始得改變
破碎心再次有盼望　所有病痛得醫治


我們歡迎祢　耶穌
我們需要祢　耶穌
渴望祢來到這裡
在光中榮耀掌權

我們歡迎祢　耶穌
我們需要祢　耶穌
渴望祢來到這裡
設立祢寶座就在這裡"
1151.858795,1046.818978,1314.065832,668.3126706,24.45635876,6.584447863,2088.222249,2105.253212,0.942795217,1.610215902,0.062183521,0.070098703,71.77734375,0,-358.190979,96.31525421,181.1781311,57.65872955,-10.44287014,13.70517159,7.326873302,7.079638958,12.65675449,9.517588615,-3.1397295,7.542449951,-7.083380699,8.290987015,-3.599250317,6.948343277,-7.725786209,6.512355328,-7.508810997,6.932924271,-10.95788097,8.472137451,-7.101222515,8.902223587,-0.416955054,5.891486645,0.566967487,0.389126718,0.442919284,0.245333165,0.669214487,0.327179909,0.355600178,0.251614898,0.208341897,0.2615605,0.137990668,0.237542138,0.240740418,0.292802036,0.30252555,0.273566604,0.187523231,0.188497066,0.303208679,0.307151288,0.170768842,0.189768195,0.362353504,0.292846799,-22.84753036,11.49776745,-17.91593742,11.26580048,-9.622423172,15.31796169,-8.758703232,17.23182678,-5.321866035,18.13619614,-5.229699135,19.77017212,-11.46531296,12.43406391,-10.88488674,14.09262657,-8.880607605,17.13912964,-3.759773254,19.35490799,0.30420828,0.137506848,0.185102141,0.168845747,0.117497475,0.178844075,-0.123737049,0.142436648,-0.054302567,0.081289148,-0.027024567,0.072732429,1,0.153846154,0.307692308,0.307692308,0.230769231,0.806110282,0.384615385,0.461538462,0.076923077,0,0,0.076923077,感恩,media/train_music/song_vBQ3xo0.mp3,我獻上感謝,2021/1/14 01:04,"我獻上感謝 因祢恩典滿溢
謙卑祢面前 萬事皆屬於祢
我獻上感謝 因爭戰在於祢
只願不斷感謝 定睛仰望祢
我感謝祢 耶穌 稱頌祢聖名
祢的慈愛存到永遠
我感謝祢 耶穌 因祢本為善
祢的信實 直到萬代

要以感謝進入祢的門
要以讚美進入祢的院
要以感謝進入祢的門
要以讚美進入祢的院"
647.9239959,179.9162006,957.5771683,399.241031,23.41082926,5.659862452,936.1460368,452.3600882,0.770812333,1.106284142,0.038074635,0.009401257,129.1992188,0,-444.8946838,75.62827301,175.0789642,48.68720627,26.14251518,20.99446106,21.07696724,10.40127468,15.23355484,6.394883633,-0.297792643,7.638731956,-1.61248219,5.352921486,-10.00706673,5.007607937,-10.09592915,5.081229687,-9.736834526,8.450643539,-10.11987972,8.096835136,-7.532230854,8.081828117,-6.775298119,8.066373825,0.060467582,0.09240941,0.012128879,0.034290873,0.013671339,0.04856253,0.174859077,0.126314491,0.682575643,0.399018139,0.177428111,0.116215967,0.01998833,0.044070758,0.034982391,0.072570086,0.199494541,0.114210047,0.512566507,0.370278955,0.231516451,0.126700699,0.216615111,0.294944197,-31.79557991,9.59039402,-25.25013542,10.29571152,-16.55160332,14.80418777,-4.986413956,17.23742485,-5.876064301,14.50331879,-9.245897293,8.154472351,-9.687498093,7.834908962,-3.383993387,8.285880089,-0.895773768,8.717876434,-6.932352066,8.942461014,0.515579711,0.164250758,-0.204508543,0.115277139,-0.200971331,0.244100565,0.233632931,0.106320253,0.047902004,0.076157503,0.062111659,0.098289112,1,0,0.222222222,0.555555556,0.222222222,0.007632281,0.304347826,0.52173913,0.173913043,0,0,0,尋求,media/train_music/song_t2tGa9i.mp3,聖靈的火,2021/1/14 01:22,"
我們呼求祢　降臨在這裡　聖潔的火
我們呼求祢　降臨在這裡　復興的火
分別為聖敬拜祢　我們期盼地等待

愛和能力滿出來　我們期盼地等待




聖靈的火　降下
聖靈的火　降下
點燃愛祢的熱情　除去驕傲和自義
不停充滿澆灌


聖靈的火　降下
聖靈的火　降下
點燃禱告的熱情　賜下勇氣和能力
釋放祢大能同在




降下來　降下來
降下來　降下來"
922.2003045,553.2224565,1064.228376,371.6891409,24.0728133,5.496431105,1496.806844,1075.496856,0.950257897,1.64022398,0.060551396,0.039334403,151.9990809,0,-370.9978027,59.13150024,177.6550598,33.7062912,-2.667510033,32.91069794,0.020556839,13.48088646,6.383910656,8.406347275,-2.903173447,7.509137154,4.584251881,11.75123405,7.792815685,12.58670425,-1.703621149,9.638504028,-4.27747345,9.152338028,-9.450370789,11.76855946,-5.986823559,9.856883049,1.441507936,6.303313255,0.129779026,0.134238675,0.170647129,0.174596459,0.425716251,0.357675076,0.194185391,0.180032372,0.222934321,0.312072933,0.112713948,0.145583659,0.233515039,0.32047534,0.090716496,0.129585192,0.189917147,0.13303867,0.644269288,0.376740277,0.304686874,0.193176642,0.367480397,0.372698933,-17.04228783,4.574090004,-17.29545403,9.190371513,-11.76356983,10.00438595,-12.24112034,11.01723862,-6.351926804,9.326716423,-4.921765804,9.444343567,-8.937171936,10.42688751,-0.078341588,9.725316048,-2.368711233,11.66107082,-16.44206429,6.588300705,0.427752217,0.105556608,-0.048090036,0.098990558,-0.169020937,0.085634063,-0.241300395,0.121969465,-0.082471129,0.059326763,0.069254632,0.05618304,1,0.333333333,0,0.666666667,0,0.999910907,0.387096774,0.451612903,0.096774194,0,0.032258065,0.032258065,奉獻,media/train_music/song_3I9e282.mp3,我願將身心獻 (粵語),2021/1/14 01:33,"我一生數算多少風霜飄泊﹐捱盡了幾許滄桑﹐
耗蝕我光陰沮喪灰心願未償﹐白髮斑斑風中飛舞
幸有祂施恩拯救﹐恩深厚釋放靈魂﹔
唯有祂愛我完全﹐唯有祂去我罪鎖
賸下餘生只要一心一意﹐唯願我畢生伴隨﹐
傳頌愛主我神光輝尊榮﹐跪拜我願將身心獻"
1566.347041,547.3636101,1733.58184,575.4506737,23.36234448,6.657620542,2977.812703,1083.678604,1.472823024,2.687674761,0.080466942,0.033002075,151.9990809,0,-276.7697449,126.2584,108.3890686,35.90637589,-19.22240829,19.76333618,21.9617691,15.80748844,-9.043281555,8.914571762,-11.42348862,7.265611649,-13.53129482,7.701752186,-3.064489841,7.516583443,-4.689287663,9.760670662,2.849304438,9.535042763,1.117830396,7.795736313,13.81184196,9.219965935,5.619053364,10.0456934,0.45724988,0.388508052,0.118115015,0.099065609,0.132864729,0.199142024,0.092854254,0.099801905,0.258100241,0.289324909,0.105983607,0.204818085,0.180149719,0.102943212,0.6988585,0.379596978,0.176758885,0.118518397,0.099477947,0.246711597,0.068451278,0.089521751,0.262190819,0.247356802,-19.20755577,12.55151463,-9.587221146,15.63179493,-5.562599659,16.67770767,-9.805080414,15.92548656,-14.68724251,15.45996952,-17.94590569,14.37258434,-19.92645645,13.85906029,-19.13744164,14.26090527,-14.5147543,16.14907074,-10.17033482,16.44143867,0.126012935,0.07572987,0.132286764,0.106667671,0.137064395,0.128547675,0.115160665,0.11987512,0.046831758,0.046657288,-0.015872872,0.046702058,1,0.333333333,0.166666667,0.166666667,0.333333333,0.999521076,0.257142857,0.6,0.114285714,0,0,0.028571429,奉獻,media/train_music/song_4CAEwgY.mp3,真誠的奉獻,2021/1/14 01:35,"敬拜要心清願意獻上我歌聲
當讚美神真摰來唱詠
除掉罪孽於心底讓靈魂來復興
求你悅納求你悉心靜聽

讚聲呼聲歌聲真誠的奉獻（獻奉我真誠）
讚聲呼聲掌聲可傳心內意（要頌讚主名）

願以歡欣哼出優美樂章
奇妙偉大救恩去傳揚無論時日仍繼續唱"
